Brand,Description,Image_URL,Product_ID,Discount_Price (in Rs.),Original_Price (in Rs.),Product_URL,Category_by_gender,Category
rangriti,Checked Palazzo with Side Zip Closure,https://assets.ajio.com/medias/sys_master/root/h90/h87/15815389020190/-286Wx359H-441064705-blue-MODEL.jpg,441064705002,899,899,https://trends.ajio.com/rangriti-checked-palazzo-with-side-zip-closure/p/441064705_blue,Women,Ethnicwear
avaasa-mix-n-match,Printed A-line Kurta with Dipped Hem,https://assets.ajio.com/medias/sys_master/root/20210401/HTUA/6065e2adf997dd7b645b4056/-286Wx359H-441115896-indigo-MODEL.jpg,441115896004,833,"1,699",https://trends.ajio.com/avaasa-mix-n-match-printed-a-line-kurta-with-dipped-hem/p/441115896_indigo,Women,Ethnicwear
siyahi,Embroidered Straight Kurta,https://assets.ajio.com/medias/sys_master/root/20220429/u6WR/626befddaeb26921af4b8af3/-286Wx359H-441132981-peach-MODEL.jpg,441132981007,503,599,https://trends.ajio.com/siyahi-embroidered-straight-kurta/p/441132981_peach,Women,Ethnicwear
chhabra-555,Striped 3-piece Dress Material,https://assets.ajio.com/medias/sys_master/root/20211111/sdrY/618c22aeaeb2690110c0b427/-286Wx359H-441205329-onionpink-MODEL.jpg,441205329001,"1,799","1,799",https://trends.ajio.com/chhabra-555-striped-3-piece-dress-material/p/441205329_onionpink,Women,Ethnicwear
w,Printed Palazzos with Semi-Elasticated Waist,https://assets.ajio.com/medias/sys_master/root/h44/hf1/15989290008606/-286Wx359H-441027341-orange-MODEL.jpg,441027341007,680,"1,699",https://trends.ajio.com/w-printed-palazzos-with-semi-elasticated-waist/p/441027341_orange,Women,Ethnicwear
aurelia,Embroidered Dupatta with Fringes,https://assets.ajio.com/medias/sys_master/root/20220308/2T66/62267d36f997dd03e2065427/-286Wx359H-441156855-green-MODEL.jpg,441156855001,940,"1,999",https://trends.ajio.com/aurelia-embroidered-dupatta-with-fringes/p/441156855_green,Women,Ethnicwear
w,Floral Print Dupatta,https://assets.ajio.com/medias/sys_master/root/20210702/kRxx/60de17d4aeb269a9e3344492/-286Wx359H-441027460-yellow-MODEL.jpg,441027460001,520,"1,299",https://trends.ajio.com/w-floral-print-dupatta/p/441027460_yellow,Women,Ethnicwear
aurelia,Woven Round-Neck Straight Kurta,https://assets.ajio.com/medias/sys_master/root/20200829/lAUf/5f495c62aeb269ef8eb35c95/-286Wx359H-441026075-pink-MODEL.jpg,441026075002,"1,499","1,499",https://trends.ajio.com/aurelia-woven-round-neck-straight-kurta/p/441026075_pink,Women,Ethnicwear
rangriti,Ombre-Dyed Dupatta with Metallic Trims,https://assets.ajio.com/medias/sys_master/root/hb3/h9a/17082217758750/-286Wx359H-441064667-blue-MODEL.jpg,441064667001,699,699,https://trends.ajio.com/rangriti-ombre-dyed-dupatta-with-metallic-trims/p/441064667_blue,Women,Ethnicwear
aurelia,Textured Dupatta with Ribbed Edges,https://assets.ajio.com/medias/sys_master/root/20220308/Bzfa/62267017f997dd03e2060746/-286Wx359H-441156863-green-MODEL.jpg,441156863001,850,"1,699",https://trends.ajio.com/aurelia-textured-dupatta-with-ribbed-edges/p/441156863_green,Women,Ethnicwear
aksk-creation,Printed Unstitched Dress Material,https://assets.ajio.com/medias/sys_master/root/20210708/LyFJ/60e713b3f997ddb31221117e/-286Wx359H-441176395-mustard-MODEL.jpg,441176395001,"1,499","1,499",https://trends.ajio.com/aksk-creation-printed-unstitched-dress-material/p/441176395_mustard,Women,Ethnicwear
chhabra-555,Printed Unstitched Dress Material,https://assets.ajio.com/medias/sys_master/root/20211028/NhHn/617abc1ff997ddf8f1eee912/-286Wx359H-441192120-pink-MODEL.jpg,441192120001,"1,799","1,799",https://trends.ajio.com/chhabra-555-printed-unstitched-dress-material/p/441192120_pink,Women,Ethnicwear
aurelia,Straight Kurta Suit Set with Asymmetrical Hemline,https://assets.ajio.com/medias/sys_master/root/20220308/QHU3/62266bdbf997dd03e205ed30/-286Wx359H-441201009-natural-MODEL.jpg,441201009002,"2,000","3,999",https://trends.ajio.com/aurelia-straight-kurta-suit-set-with-asymmetrical-hemline/p/441201009_natural,Women,Ethnicwear
w,Round-Neck Straight Kurta with Short Button Placket,https://assets.ajio.com/medias/sys_master/root/hf9/h2f/15910482837534/-286Wx359H-441027208-green-MODEL.jpg,441027208004,"1,499","1,499",https://trends.ajio.com/w-round-neck-straight-kurta-with-short-button-placket/p/441027208_green,Women,Ethnicwear
aurelia,Straight Kurta with Pintucks,https://assets.ajio.com/medias/sys_master/root/20200829/xBnG/5f4963297cdb8c76628f1bcc/-286Wx359H-441026081-red-MODEL.jpg,441026081005,999,999,https://trends.ajio.com/aurelia-straight-kurta-with-pintucks/p/441026081_red,Women,Ethnicwear
aurelia,Printed Straight Kurta with Mandarin Collar,https://assets.ajio.com/medias/sys_master/root/20210602/qgSI/60b68491f997ddb312b2a7fd/-286Wx359H-441159546-blue-MODEL.jpg,441159546003,"1,070","1,699",https://trends.ajio.com/aurelia-printed-straight-kurta-with-mandarin-collar/p/441159546_blue,Women,Ethnicwear
siyahi,Printed Sleeveless Straight Kurta with Tassel Accent,https://assets.ajio.com/medias/sys_master/root/20210614/VSdz/60c770bcaeb269a9e3e6fb1e/-286Wx359H-441127679-yellow-MODEL.jpg,441127679001,503,599,https://trends.ajio.com/siyahi-printed-sleeveless-straight-kurta-with-tassel-accent/p/441127679_yellow,Women,Ethnicwear
avaasa-set,Floral Print Straight Kurta with Palazzos,https://assets.ajio.com/medias/sys_master/root/20210903/nvoZ/61323d73f997ddce89ba2226/-286Wx359H-441124755-yellow-MODEL.jpg,441124755004,"1,104","1,299",https://trends.ajio.com/avaasa-set-floral-print-straight-kurta-with-palazzos/p/441124755_yellow,Women,Ethnicwear
avaasa-mix-n-match,Printed Straight Kurta,https://assets.ajio.com/medias/sys_master/root/20210706/bddJ/60e47e11f997ddb3121dbc0c/-286Wx359H-441120469-blue-MODEL.jpg,441120469004,509,999,https://trends.ajio.com/avaasa-mix-n-match-printed-straight-kurta/p/441120469_blue,Women,Ethnicwear
avaasa-mix-n-match,Textured Dupatta with Border,https://assets.ajio.com/medias/sys_master/root/20211214/9JFE/61b7943caeb269011009e157/-286Wx359H-441135090-navy-MODEL.jpg,441135090001,350,699,https://trends.ajio.com/avaasa-mix-n-match-textured-dupatta-with-border/p/441135090_navy,Women,Ethnicwear
avaasa-mix-n-match,Floral Print Straight Kurta,https://assets.ajio.com/medias/sys_master/root/20210602/qWL5/60b79dcdf997ddb312b51745/-286Wx359H-441120459-ltgreen-MODEL.jpg,441120459001,849,999,https://trends.ajio.com/avaasa-mix-n-match-floral-print-straight-kurta/p/441120459_ltgreen,Women,Ethnicwear
go-colors,Mid-Rise Palazzo Pants with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/h36/ha2/13978036240414/-286Wx359H-441021134-mustard-MODEL.jpg,441021134003,699,699,https://trends.ajio.com/go-colors-mid-rise-palazzo-pants-with-insert-pockets/p/441021134_mustard,Women,Ethnicwear
avaasa-mix-n-match,Woven Dupatta with Zari Border,https://assets.ajio.com/medias/sys_master/root/20220207/idWN/62014174aeb26921af8cfc4e/-286Wx359H-441137075-gold-MODEL.jpg,441137075001,496,699,https://trends.ajio.com/avaasa-mix-n-match-woven-dupatta-with-zari-border/p/441137075_gold,Women,Ethnicwear
siyahi,Printed Straight Kurta,https://assets.ajio.com/medias/sys_master/root/20210921/wvah/6148f3fcaeb269a2689a22cc/-286Wx359H-441130611-green-MODEL.jpg,441130611005,503,599,https://trends.ajio.com/siyahi-printed-straight-kurta/p/441130611_green,Women,Ethnicwear
siyahi,Geometric Print Straight Kurta with Tassels,https://assets.ajio.com/medias/sys_master/root/20210830/2Ea5/612cfd09f997ddce89b1976f/-286Wx359H-441128852-magntafusha-MODEL.jpg,441128852005,503,599,https://trends.ajio.com/siyahi-geometric-print-straight-kurta-with-tassels/p/441128852_magntafusha,Women,Ethnicwear
siyahi,Printed Straight Kurta with Tassel,https://assets.ajio.com/medias/sys_master/root/20210914/kP7m/613fa82ff997ddce89c4c2f7/-286Wx359H-441130612-red-MODEL.jpg,441130612002,503,599,https://trends.ajio.com/siyahi-printed-straight-kurta-with-tassel/p/441130612_red,Women,Ethnicwear
avaasa-mix-n-match,Printed Dupatta with Contrast Border,https://assets.ajio.com/medias/sys_master/root/20220207/j5Nl/6201400ff997dd03e2c40d87/-286Wx359H-441137076-red-MODEL.jpg,441137076001,254,499,https://trends.ajio.com/avaasa-mix-n-match-printed-dupatta-with-contrast-border/p/441137076_red,Women,Ethnicwear
avaasa-mix-n-match,Printed Dupatta with Contrast Border,https://assets.ajio.com/medias/sys_master/root/20220223/jwoQ/62164cf3f997dd03e2eb5726/-286Wx359H-441137076-navy-MODEL.jpg,441137076002,254,499,https://trends.ajio.com/avaasa-mix-n-match-printed-dupatta-with-contrast-border/p/441137076_navy,Women,Ethnicwear
biba,Checked A-line Kurta with Pants & Dupatta,https://assets.ajio.com/medias/sys_master/root/h6a/hf0/16112553033758/-286Wx359H-441069728-offwhite-MODEL.jpg,441069728005,"2,309","3,299",https://trends.ajio.com/biba-checked-a-line-kurta-with-pants--dupatta/p/441069728_offwhite,Women,Ethnicwear
w,Embroidered Round-Neck A-line Dress,https://assets.ajio.com/medias/sys_master/root/20220601/UjGL/6296c032aeb26921af0103bb/-286Wx359H-440882729-blue-MODEL.jpg,440882729001,"1,720","4,299",https://trends.ajio.com/w-embroidered-round-neck-a-line-dress/p/440882729_blue,Women,Ethnicwear
w,Printed Flared Kurta with Tie-Up,https://assets.ajio.com/medias/sys_master/root/20220601/bU77/62974e67aeb26921af04b925/-286Wx359H-441277089-pink-MODEL.jpg,441277089003,"1,999","1,999",https://trends.ajio.com/w-printed-flared-kurta-with-tie-up/p/441277089_pink,Women,Ethnicwear
w,Floral Print Flared Kurta Suit Set,https://assets.ajio.com/medias/sys_master/root/20220419/Fh4U/625dc90aaeb26921af29a112/-286Wx359H-441200254-ltblue-MODEL.jpg,441200254006,"5,399","8,999",https://trends.ajio.com/w-floral-print-flared-kurta-suit-set/p/441200254_ltblue,Women,Ethnicwear
aurelia,Straight Kurta with Embroidery,https://assets.ajio.com/medias/sys_master/root/ha6/h4c/11163895988254/-286Wx359H-440732718-black-MODEL.jpg,440732718005,650,"1,299",https://trends.ajio.com/aurelia-straight-kurta-with-embroidery/p/440732718_black,Women,Ethnicwear
aurelia,Textured Sleeveless Jacket,https://assets.ajio.com/medias/sys_master/root/20200729/W7cS/5f2192e7aeb269f5fee92551/-286Wx359H-440944936-red-MODEL.jpg,440944936005,"1,299","1,299",https://trends.ajio.com/aurelia-textured-sleeveless-jacket/p/440944936_red,Women,Ethnicwear
aurelia,Checked Panelled Straight Kurta with Slits,https://assets.ajio.com/medias/sys_master/root/h9d/hc0/13419332173854/-286Wx359H-440974344-blue-MODEL.jpg,440974344003,"1,199","1,199",https://trends.ajio.com/aurelia-checked-panelled-straight-kurta-with-slits/p/440974344_blue,Women,Ethnicwear
rangriti,Embroidered Straight Kurta,https://assets.ajio.com/medias/sys_master/root/20210924/dR6a/614df0b1f997ddce89de2a39/-286Wx359H-441028866-yellow-MODEL.jpg,441028866001,774,"1,799",https://trends.ajio.com/rangriti-embroidered-straight-kurta/p/441028866_yellow,Women,Ethnicwear
aurelia,Checked Straight Kurta with Mandarin Collar,https://assets.ajio.com/medias/sys_master/root/h95/hcc/15909749030942/-286Wx359H-441026088-blue-MODEL.jpg,441026088003,600,"1,499",https://trends.ajio.com/aurelia-checked-straight-kurta-with-mandarin-collar/p/441026088_blue,Women,Ethnicwear
w,Polka-Dot Print Palazzo with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/h94/hdd/16482390736926/-286Wx359H-441027354-ecru-MODEL.jpg,441027354002,920,"2,299",https://trends.ajio.com/w-polka-dot-print-palazzo-with-insert-pockets/p/441027354_ecru,Women,Ethnicwear
nv-bhandar,Floral Print 3-Piece Unstitched Dress Material,https://assets.ajio.com/medias/sys_master/root/20210720/eRAD/60f6e8b0f997ddb3122eec8d/-286Wx359H-441175165-mustard-MODEL.jpg,441175165001,"1,499","1,499",https://trends.ajio.com/nv-bhandar-floral-print-3-piece-unstitched-dress-material/p/441175165_mustard,Women,Ethnicwear
aksk-creation,Embroidered Unstitched Dress Material,https://assets.ajio.com/medias/sys_master/root/20210706/Casv/60e35a8baeb269a9e337eceb/-286Wx359H-441176352-mustard-MODEL.jpg,441176352001,"1,299","1,299",https://trends.ajio.com/aksk-creation-embroidered-unstitched-dress-material/p/441176352_mustard,Women,Ethnicwear
aksk-creation,Embroidered Unstitched Dress Material with Dupatta,https://assets.ajio.com/medias/sys_master/root/20210630/0xUj/60db6846aeb269a9e3309c06/-286Wx359H-441176408-peach-MODEL.jpg,441176408001,"1,699","1,699",https://trends.ajio.com/aksk-creation-embroidered-unstitched-dress-material-with-dupatta/p/441176408_peach,Women,Ethnicwear
aksk-creation,Striped Unstitched Dress Material,https://assets.ajio.com/medias/sys_master/root/20210630/jRgp/60db7b88aeb269a9e330df1a/-286Wx359H-441176400-mustard-MODEL.jpg,441176400001,"1,799","1,799",https://trends.ajio.com/aksk-creation-striped-unstitched-dress-material/p/441176400_mustard,Women,Ethnicwear
aurelia,Printed Maxi Skirt with Elasticated Waistband,https://assets.ajio.com/medias/sys_master/root/h81/h6b/11251346833438/-286Wx359H-440882909-grey-MODEL.jpg,440882909002,"1,499","1,499",https://trends.ajio.com/aurelia-printed-maxi-skirt-with-elasticated-waistband/p/440882909_grey,Women,Ethnicwear
aurelia,Printed Palazzos with Sheer Panels,https://assets.ajio.com/medias/sys_master/root/h11/hd5/12032956858398/-286Wx359H-440909970-blue-MODEL.jpg,440909970001,"1,099","1,099",https://trends.ajio.com/aurelia-printed-palazzos-with-sheer-panels/p/440909970_blue,Women,Ethnicwear
aksk-creation,Embroidered Unstitched Dress Material,https://assets.ajio.com/medias/sys_master/root/20210706/Casv/60e35a8baeb269a9e337eceb/-286Wx359H-441176352-mustard-MODEL.jpg,441176352001,"1,299","1,299",https://trends.ajio.com/aksk-creation-embroidered-unstitched-dress-material/p/441176352_mustard,Women,Ethnicwear
aksk-creation,Embroidered Unstitched Dress Material with Dupatta,https://assets.ajio.com/medias/sys_master/root/20210630/0xUj/60db6846aeb269a9e3309c06/-286Wx359H-441176408-peach-MODEL.jpg,441176408001,"1,699","1,699",https://trends.ajio.com/aksk-creation-embroidered-unstitched-dress-material-with-dupatta/p/441176408_peach,Women,Ethnicwear
aksk-creation,Striped Unstitched Dress Material,https://assets.ajio.com/medias/sys_master/root/20210630/jRgp/60db7b88aeb269a9e330df1a/-286Wx359H-441176400-mustard-MODEL.jpg,441176400001,"1,799","1,799",https://trends.ajio.com/aksk-creation-striped-unstitched-dress-material/p/441176400_mustard,Women,Ethnicwear
aurelia,Printed Maxi Skirt with Elasticated Waistband,https://assets.ajio.com/medias/sys_master/root/h81/h6b/11251346833438/-286Wx359H-440882909-grey-MODEL.jpg,440882909002,"1,499","1,499",https://trends.ajio.com/aurelia-printed-maxi-skirt-with-elasticated-waistband/p/440882909_grey,Women,Ethnicwear
aurelia,Printed Palazzos with Sheer Panels,https://assets.ajio.com/medias/sys_master/root/h11/hd5/12032956858398/-286Wx359H-440909970-blue-MODEL.jpg,440909970001,"1,099","1,099",https://trends.ajio.com/aurelia-printed-palazzos-with-sheer-panels/p/440909970_blue,Women,Ethnicwear
rangriti,Embroidered Straight Kurta,https://assets.ajio.com/medias/sys_master/root/20210924/WhO2/614df470f997ddce89de3aac/-286Wx359H-441028865-yellow-MODEL.jpg,441028865001,720,"1,799",https://trends.ajio.com/rangriti-embroidered-straight-kurta/p/441028865_yellow,Women,Ethnicwear
aksk-creation,Striped Unstitched Dress Material,https://assets.ajio.com/medias/sys_master/root/20210706/RDkt/60e35923f997ddb3121b6a97/-286Wx359H-441176399-blue-MODEL.jpg,441176399001,"1,799","1,799",https://trends.ajio.com/aksk-creation-striped-unstitched-dress-material/p/441176399_blue,Women,Ethnicwear
w,Ankle-Length Mid-Rise Palazzos,https://assets.ajio.com/medias/sys_master/root/h6e/he5/11464069513246/-286Wx359H-440804131-red-MODEL.jpg,440804131002,"1,799","1,799",https://trends.ajio.com/w-ankle-length-mid-rise-palazzos/p/440804131_red,Women,Ethnicwear
namah,Printed Rayon Kurta,https://assets.ajio.com/medias/sys_master/root/h9b/hd4/12992811794462/-286Wx359H-420015730-green-MODEL.jpg,420015730003,399,399,https://trends.ajio.com/namah-printed-rayon-kurta/p/420015730_green,Women,Ethnicwear
swadesh,Floral Print Sleeveless Tunic with Asymmetric Hemline,https://assets.ajio.com/medias/sys_master/root/h1c/he5/13204450312222/-286Wx359H-440784042-red-MODEL.jpg,440784042001,"1,140","3,799",https://trends.ajio.com/swadesh-floral-print-sleeveless-tunic-with-asymmetric-hemline/p/440784042_red,Women,Ethnicwear
vala-s,Printed Straight Kurta,https://assets.ajio.com/medias/sys_master/root/hd6/hb8/12992893059102/-286Wx359H-420016205-blue-MODEL.jpg,420016205007,399,399,https://trends.ajio.com/vala-s-printed-straight-kurta/p/420016205_blue,Women,Ethnicwear
vala-s,Printed Straight Kurta,https://assets.ajio.com/medias/sys_master/root/h67/h42/12992923795486/-286Wx359H-420016210-teal-MODEL.jpg,420016210009,399,399,https://trends.ajio.com/vala-s-printed-straight-kurta/p/420016210_teal,Women,Ethnicwear
w,Textured Straight Kurta with Band Collar,https://assets.ajio.com/medias/sys_master/root/hcf/h07/12358095929374/-286Wx359H-440945609-yellow-MODEL.jpg,440945609006,720,"1,799",https://trends.ajio.com/w-textured-straight-kurta-with-band-collar/p/440945609_yellow,Women,Ethnicwear
vala-s,Checked Printed Straight Kurta with Button Placket,https://assets.ajio.com/medias/sys_master/root/h07/h48/13066597498910/-286Wx359H-420016213-multicolour-MODEL.jpg,420016213001,399,399,https://trends.ajio.com/vala-s-checked-printed-straight-kurta-with-button-placket/p/420016213_multicolour,Women,Ethnicwear
aurelia,Churidar Leggings with Elasticated Waistband,https://assets.ajio.com/medias/sys_master/root/ajio/catalog/5ef360ddf997dd433b42fa5b/-286Wx359H-440974467-red-MODEL.jpg,440974467001,499,499,https://trends.ajio.com/aurelia-churidar-leggings-with-elasticated-waistband/p/440974467_red,Women,Ethnicwear
namah,Printed Rayon Kurta,https://assets.ajio.com/medias/sys_master/root/hf2/h7e/12992814743582/-286Wx359H-420015730-mustard-MODEL.jpg,420015730008,399,399,https://trends.ajio.com/namah-printed-rayon-kurta/p/420015730_mustard,Women,Ethnicwear
w,Printed Flared Maxi Skirt,https://assets.ajio.com/medias/sys_master/root/20200827/VayD/5f4786b2aeb269ef8eafd145/-286Wx359H-440882505-yellow-MODEL.jpg,440882505001,"3,999","3,999",https://trends.ajio.com/w-printed-flared-maxi-skirt/p/440882505_yellow,Women,Ethnicwear
teej,Printed A-Line Kurta with Dipped Hemline,https://assets.ajio.com/medias/sys_master/root/h91/hbb/12619755618334/-286Wx359H-420008858-blue-MODEL.jpg,420008858004,399,399,https://trends.ajio.com/teej-printed-a-line-kurta-with-dipped-hemline/p/420008858_blue,Women,Ethnicwear
aurelia,Printed High-Low Tunic,https://assets.ajio.com/medias/sys_master/root/h46/h30/9598094606366/-286Wx359H-440732902-orange-OUTFIT.jpg,440732902003,350,699,https://trends.ajio.com/aurelia-printed-high-low-tunic/p/440732902_orange,Women,Ethnicwear
poshaak,Printed Straight Kurta,https://assets.ajio.com/medias/sys_master/root/h8d/hd5/13030095781918/-286Wx359H-420016427-yellow-MODEL.jpg,420016427003,399,399,https://trends.ajio.com/poshaak-printed-straight-kurta/p/420016427_yellow,Women,Ethnicwear
teej,Striped Straight Kurta with Dipped Hemline,https://assets.ajio.com/medias/sys_master/root/h7e/hec/12620092473374/-286Wx359H-420008864-seagreen-MODEL.jpg,420008864002,399,399,https://trends.ajio.com/teej-striped-straight-kurta-with-dipped-hemline/p/420008864_seagreen,Women,Ethnicwear
vala-s,Checked Printed Straight Kurta with Button Placket,https://assets.ajio.com/medias/sys_master/root/hd7/hd1/12992950730782/-286Wx359H-420016213-grey-MODEL.jpg,420016213010,399,399,https://trends.ajio.com/vala-s-checked-printed-straight-kurta-with-button-placket/p/420016213_grey,Women,Ethnicwear
aurelia,Ankle-Length Leggings with Elasticated Waistband,https://assets.ajio.com/medias/sys_master/root/ha4/hc1/11753776021534/-286Wx359H-440944984-yellow-MODEL.jpg,440944984004,599,599,https://trends.ajio.com/aurelia-ankle-length-leggings-with-elasticated-waistband/p/440944984_yellow,Women,Ethnicwear
aurelia,Round-Neck Straight Kurta with Contrast Sleeves,https://assets.ajio.com/medias/sys_master/root/h93/hfe/11888270999582/-286Wx359H-440803321-blue-MODEL.jpg,440803321006,"2,599","2,599",https://trends.ajio.com/aurelia-round-neck-straight-kurta-with-contrast-sleeves/p/440803321_blue,Women,Ethnicwear
aurelia,Printed Straight Kurta,https://assets.ajio.com/medias/sys_master/root/h6d/h2d/11872665010206/-286Wx359H-440803317-blue-MODEL.jpg,440803317001,"2,599","2,599",https://trends.ajio.com/aurelia-printed-straight-kurta/p/440803317_blue,Women,Ethnicwear
aurelia,Printed Straight Kurta with Side Slits,https://assets.ajio.com/medias/sys_master/root/20210623/9Iis/60d35021aeb269a9e30943af/-286Wx359H-441084072-green-MODEL.jpg,441084072001,799,799,https://trends.ajio.com/aurelia-printed-straight-kurta-with-side-slits/p/441084072_green,Women,Ethnicwear
biba,Floral Embroidered A-line Kurta,https://assets.ajio.com/medias/sys_master/root/20210909/cFNH/613a35e97cdb8cb8241f5860/-286Wx359H-441069596-coral-MODEL.jpg,441069596002,"1,617","3,299",https://trends.ajio.com/biba-floral-embroidered-a-line-kurta/p/441069596_coral,Women,Ethnicwear
w,Printed A-line Kurta,https://assets.ajio.com/medias/sys_master/root/20210406/gNrn/606c9aa2aeb269a9e385003a/-286Wx359H-441055492-mustard-MODEL.jpg,441055492003,"2,799","2,799",https://trends.ajio.com/w-printed-a-line-kurta/p/441055492_mustard,Women,Ethnicwear
w,Pleated Straight Printed Palazzos,https://assets.ajio.com/medias/sys_master/root/h7e/hd1/9723252375582/-286Wx359H-440773698-green-OUTFIT.jpg,440773698002,680,"1,699",https://trends.ajio.com/w-pleated-straight-printed-palazzos/p/440773698_green,Women,Ethnicwear
w,Wide-Leg Pleated Pants,https://assets.ajio.com/medias/sys_master/root/ha6/h0a/11267348103198/-286Wx359H-440882538-yellow-MODEL.jpg,440882538001,"1,699","1,699",https://trends.ajio.com/w-wide-leg-pleated-pants/p/440882538_yellow,Women,Ethnicwear
w,Embellished Straight Kurta,https://assets.ajio.com/medias/sys_master/root/20201004/kZuU/5f78c84ff997dd8c835724b3/-286Wx359H-440969368-blue-MODEL.jpg,440969368007,"1,200","2,999",https://trends.ajio.com/w-embellished-straight-kurta/p/440969368_blue,Women,Ethnicwear
shakuntalam-s,Printed Straight Kurta,https://assets.ajio.com/medias/sys_master/root/hfe/hf9/12620133629982/-286Wx359H-420010197-orange-MODEL.jpg,420010197003,399,399,https://trends.ajio.com/shakuntalam-s-printed-straight-kurta/p/420010197_orange,Women,Ethnicwear
w,Flat-Front Mid-Rise Culottes,https://assets.ajio.com/medias/sys_master/root/h68/h38/10792826961950/-286Wx359H-440733432-green-MODEL.jpg,440733432002,680,"1,699",https://trends.ajio.com/w-flat-front-mid-rise-culottes/p/440733432_green,Women,Ethnicwear
w,Pleated Pants with Side Pockets,https://assets.ajio.com/medias/sys_master/root/hfc/h2c/11459245047838/-286Wx359H-440733636-red-MODEL.jpg,440733636001,920,"2,299",https://trends.ajio.com/w-pleated-pants-with-side-pockets/p/440733636_red,Women,Ethnicwear
swadesh,Floral Print Chanderi Flared Kurta,https://assets.ajio.com/medias/sys_master/root/hb2/h90/13443513647134/-286Wx359H-440880203-medgrey-MODEL.jpg,440880203001,900,"2,999",https://trends.ajio.com/swadesh-floral-print-chanderi-flared-kurta/p/440880203_medgrey,Women,Ethnicwear
aurelia,Floral Print A-line Kurta,https://assets.ajio.com/medias/sys_master/root/20200729/yeu8/5f21908df997ddfa53267480/-286Wx359H-441016807-blue-MODEL.jpg,441016807001,"1,189","1,699",https://trends.ajio.com/aurelia-floral-print-a-line-kurta/p/441016807_blue,Women,Ethnicwear
w,Round-Neck Flared Kurta,https://assets.ajio.com/medias/sys_master/root/20200827/YPPW/5f47bab2aeb269ef8eb0ffed/-286Wx359H-441027170-yellow-MODEL.jpg,441027170007,"1,110","2,999",https://trends.ajio.com/w-round-neck-flared-kurta/p/441027170_yellow,Women,Ethnicwear
w,Round-Neck Straight Kurta with Short Button Placket,https://assets.ajio.com/medias/sys_master/root/h51/hb0/15910487162910/-286Wx359H-441027211-blue-MODEL.jpg,441027211003,"1,499","1,499",https://trends.ajio.com/w-round-neck-straight-kurta-with-short-button-placket/p/441027211_blue,Women,Ethnicwear
aurelia,Geometric Print Flared Skirt with Elasticated Waist,https://assets.ajio.com/medias/sys_master/root/h9e/h6e/16482119680030/-286Wx359H-441026391-peach-MODEL.jpg,441026391004,920,"2,299",https://trends.ajio.com/aurelia-geometric-print-flared-skirt-with-elasticated-waist/p/441026391_peach,Women,Ethnicwear
w,Sequinned Geometric Print A-line Kurta,https://assets.ajio.com/medias/sys_master/root/hc7/hb0/12127075172382/-286Wx359H-440945573-medgrey-MODEL.jpg,440945573002,750,"1,499",https://trends.ajio.com/w-sequinned-geometric-print-a-line-kurta/p/440945573_medgrey,Women,Ethnicwear
aurelia,Churidar Leggings with Elasticated Waistband,https://assets.ajio.com/medias/sys_master/root/20200827/XzfS/5f47b9c3aeb269ef8eb0fac1/-286Wx359H-440974460-green-MODEL.jpg,440974460003,499,499,https://trends.ajio.com/aurelia-churidar-leggings-with-elasticated-waistband/p/440974460_green,Women,Ethnicwear
aurelia,Ankle-Length Leggings with Elasticated Waistband,https://assets.ajio.com/medias/sys_master/root/20200728/h9lo/5f1f2373aeb269f5fee6e231/-286Wx359H-441016851-purple-MODEL.jpg,441016851002,699,999,https://trends.ajio.com/aurelia-ankle-length-leggings-with-elasticated-waistband/p/441016851_purple,Women,Ethnicwear
aurelia,Leggings with Elasticated Waist,https://assets.ajio.com/medias/sys_master/root/20201104/Ic9G/5fa1b286f997dd8c8382c553/-286Wx359H-440945009-blue-MODEL.jpg,440945009002,999,999,https://trends.ajio.com/aurelia-leggings-with-elasticated-waist/p/440945009_blue,Women,Ethnicwear
w,Wishful Flared Asymmetric Hem Kurta with Embroidered Yoke,https://assets.ajio.com/medias/sys_master/root/20201004/98Ie/5f78c600aeb269d563d114d1/-286Wx359H-441015983-yellow-MODEL.jpg,441015983006,"2,079","3,999",https://trends.ajio.com/w-wishful-flared-asymmetric-hem-kurta-with-embroidered-yoke/p/441015983_yellow,Women,Ethnicwear
w,Geometric Print Palazzo with Semi-Elasticated Waist,https://assets.ajio.com/medias/sys_master/root/20220308/nsy7/62277b35f997dd03e2077f12/-286Wx359H-441027406-ecru-MODEL.jpg,441027406006,884,"1,499",https://trends.ajio.com/w-geometric-print-palazzo-with-semi-elasticated-waist/p/441027406_ecru,Women,Ethnicwear
w,Mid-Rise Cropped Pants,https://assets.ajio.com/medias/sys_master/root/hb6/h25/10860872138782/-286Wx359H-440753299-green-MODEL.jpg,440753299003,850,"1,699",https://trends.ajio.com/w-mid-rise-cropped-pants/p/440753299_green,Women,Ethnicwear
swadesh,Striped Tiered A-line Kurta with Insert Pockets,https://assets.ajio.com/medias/sys_master/root/hcc/h74/13205324759070/-286Wx359H-440784092-red-MODEL.jpg,440784092003,"1,050","3,499",https://trends.ajio.com/swadesh-striped-tiered-a-line-kurta-with-insert-pockets/p/440784092_red,Women,Ethnicwear
